		Russia	Russia	Russia	Russia	China	China	China	China	France	France	France	France	Italy	Italy	Italy	Italy	Germany	Germany	Germany	Germany	Norway	Norway	Norway	Norway	Spain	Spain	Spain	Spain	UK	UK	UK	UK	Rest of Europe	Rest of Europe	Rest of Europe	Rest of Europe	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Australia	Australia	Australia	Australia	Canada	Canada	Canada	Canada	Brazil	Brazil	Brazil	Brazil	US	US	US	US	Rest of Americas	Rest of Americas	Rest of Americas	Rest of Americas	Africa	Africa	Africa	Africa
Rest of Americas	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries, fuel stations	5.47627172868	0.00271561909604	0.00128941469745	0.0100734702682	0	0	0	0	0	0	0	0	5.57651438498	0	0.00712479236995	0.000123009837598	3.60561937597e-09	0	5.39372827864e-10	0	2.51723123652	0.0152623986098	0.0398621444269	0.0242603652026	3.87576326488	0.00310739487395	0.00374034028354	0.00101418340214	0	0	0	0	13.3474409456	0.503915615724	3.48986808098	0.461846286871	4.86090251139	0.0188067745455	6.98090375178	0.732845195711	5.59385513762	0	0.000103384314434	6.5698500372e-06	5.90563943569	0	0.00293157765392	0.00201602250346	0.0051659034172	0	0.00205611140616	0.0046912012316	5.05614595407	0	0.0258182311141	0.00505538419806	33276.6117438	253.998035352	3747.63382708	158.960475609	3.78741912624	0.000791550419738	0.00863846331959	0.036729777497
Rest of Americas	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	17.2948023376	0.0321967170888	0.0609292179862	1.27810609558	0	0.334310193205	0	0	0.491224417159	0.228322393894	0.257814101564	0.00732759241025	0.553209324913	0.0899856964555	0.194179772433	0.108092269385	3.655113248	0.0143865078439	0.0281439660363	0.00376707377773	0.00429838363271	0.000867549339402	0.00226585466339	0.00186490939461	0.0518458703959	0.0147679201143	0.0177759984613	0.00556172134212	0	0	0	0	29.2536512716	2.09577909189	3.67015595869	1.44541110371	13.0160771759	0.79582845891	2.53166265934	6.9303442639	19.5845929392	0.000105853001663	0.000140040083452	0.000127735841342	0.00699121662508	0	0.00238170300982	0.000333716611408	0.0418489866907	0	0.0199509392372	0.0266285011489	2.51388980768	0	0.0117382979727	2.1209147594	22851.9673498	499.671038136	4918.08570194	231.701515429	1.69518019763	0.468534306694	0.00189135823472	0.717165467407
Rest of Americas	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	11.5445749548	0.00583112184993	0.0194632864839	0.0228599392682	0	0	0	0	0	0	0	0	7.38074958764e-05	12.8517423091	8.63562374897e-06	2.9252451235e-06	0.00123599727432	0.000278905383764	0.000545615637455	7.30307291417e-05	0.00372557389912	0.00075193827507	0.00196390311187	0.00232417982984	0	0	0	0	0	0	0	0	28.2128914292	0.05387563998	9.12937681796	0.750925686055	4.42195895223	0.540223258227	0.871030308123	0.125236599402	0	0	0	0	4.23023551711	0	0.0137226713673	0.00115776393957	0.00682197320867	0	0.00380057490846	0.00232888431247	1.23033617713	0	0	0	30283.8300981	290.638110697	4578.53562559	692.13940571	8.76673587937	0.22781543123	0.000224256462271	9.62832385631e-05
Rest of Americas	Hotel and restaurant services (55)	134.484097418	0	0	34.359041588	231.260280122	0	0	0	0	0	0	0	264.037659412	0.209377287435	0	0.259935593366	341.400338538	0	0	0	254.442308067	0	0.0609821802852	0.00216545954489	242.312225723	0	0	0	0	0	0	0	2408.58170067	6.53844042362	0	1.04718759414	1070.45662079	17.1274690519	0	14.4656712014	321.227275792	0.0430306050859	0	0.0603592289993	396.519347161	0	0	0	357.445571052	0	0	0	369.774635537	0	0	0	214877.738238	6.36408000237	0	0	263.38251811	0.17517154976	0	0.0387814733024
Rest of Americas	Railway transportation services	14.9956186031	0.0448795575768	0.0896642632472	0.102365303454	28.9886685645	0.000748045260104	0.0025447831701	0.000447262263347	6.94123891686	0.021978812679	0.441256463015	0.0101790823256	5.07213175165	0.0134178221697	0.0259013820026	0.0166551092618	13.0994210952	0.00135056462443	0	0	9.9053370747	0.00612708660321	0.00194875993642	0.00157925594368	3.89450817679	0.0687029710031	0.0337307313087	0.00981092386758	0	0	0	0	187.947767423	0.393785771522	0.176691284802	0.068788465623	35.6799674261	0.128382677419	0.2375175296	0.0940868982545	20.9023201239	0.135357331932	0.0112873350935	0.231198534356	2.85202652716	0	0	0	6.49339815971	0	0.0190743724726	0.00194346926062	2.7062306354	0	0.0156740135473	0.0328367389476	8176.81974285	114.928969877	151.673844168	14.7792727716	16.1708129943	4.83572964063e-05	0.0927382618846	0.0257689548965
Rest of Americas	Other land transportation services	27.355939675	3.03740863077	0.526194987126	0.600731078162	0.968404575736	0.0799986850856	0.0697624534259	0.057785209394	40.5264346894	18.1453727729	3.47004016258	0.70363476102	18.7116770835	0.122545524277	0.0930416801282	0.0571651206328	59.55274909	0	0	0	70.867323202	0.286564161407	0.00586517750873	0.00454999623876	18.5130547641	6.27273595449	0.0400842317741	0.0116589036431	0	0	0	0	636.0181722	120.177386736	7.79417820653	0.30740888768	303.982451011	5.49050388914	1.82712998033	4.69431098015	99.579611239	5.12374690285	0.0906435035159	5.44326602551	51.1813293993	0	0	0	37.5799096289	0	0.0230882379341	0.00237254529695	42.5251902221	0	2.55760390319	4.60372838507	82344.6062682	2964.52529556	1868.74046378	985.294904067	9.46807743903	0.618485537813	0.680229547514	0.394217316299
Rest of Americas	Transportation services via pipelines	0.0240700116105	0.0110078791014	0	0.137149444349	0.000203879268384	0	0	2.90672673128e-05	0.013375530138	0	0	0	0.00380568789195	0	0	0.000342564850428	0	0	0	0	0.000172515672317	0	2.99779971258e-05	1.60301199573e-05	0.0645304005379	0	0	0.0113829791019	0	0	0	0	4.43716302362	0.00998496109546	0.0198403420095	0.0447584881883	0.465075652638	0.035398436963	0.000164374473828	0.0322260788831	1.23433996251e-06	2.05770230961e-07	6.51180079424e-07	1.70730899518e-06	0.0191719833632	0	0	0.000128354506671	0.0344093088444	0	0	0.00164432772067	11.7332500366	0	0	0	297.822678957	4.44788650837	84.0806071503	5.6859496542	0.00129433198379	0.0653402500869	0	0.0491159051473
Rest of Americas	Sea and coastal water transportation services	5.72664050449	0.717201989574	0.821317144069	0.937657608951	5.28310441738	4.6810209848	3.88996499718	1.91690069148	85.7960019304	0.0188527476708	0.0229887019101	0.00466054995776	115.229998553	0.0220727856711	0.0155298110282	0.0107495826816	57.1539413709	0	0	0	80.2770338642	0	0.00542864286633	8.60699369572e-06	74.4652757567	0.0882458014289	0.00526223094561	0.00251823867152	0	0	0	0	296.402750252	0.475857834169	3.14317398439	0.0154410365988	24.3260986211	0.587920365228	3.12711112358	0.933573568209	137.931327168	0.132166947567	0.131371060151	0.0817066570465	24.9131175121	0	0	0	96.3213750275	0	0.431618080595	0.133805604611	65.6483443809	0	0.64133430044	1.0495009297	1473.96944537	45.9771301844	74.1071454349	9.05238638136	0	0	0	0
Rest of Americas	Inland water transportation services	0	0.00236021689365	0.0143144213333	0.0163420746515	0.0382027846062	0.00309729705536	0.0336461134038	0.0103993232097	2.01444351222	0.00378397817367	0.00499213803681	0.000879822772602	0	0	0	0	1.57915006369	0	0	0	1.02490867424	0	0.00520569857552	5.00820015677e-06	0.264569557147	0.00202943923125	0.00104975157686	0.000495657012236	0	0	0	0	4.47884147048	0.00223204969261	0.0325412473528	0.00316330770346	0.117583374428	0.000286238991435	0.0197464080222	0.0108569332202	0.878081915497	0.00263425936118	0.00806046603337	0.00628125458085	1.69639549931	0	0	0	0.364370862966	0	0.00121633357143	0.000387452941367	0.66565981356	0	0.00352761544139	0.00378740723636	308.188554666	0.0542258138187	15.3943012408	0.102353080001	0.00298719956898	2.44841039753e-06	2.79675749902e-06	3.0267868828e-06
Rest of Americas	Air transport services (62)	33.5631236115	0.0631185040294	0.440416739223	0.531600146104	1.88942932361	0	0.519812197828	0.121619689441	41.8205418437	0.0274610396921	0.0156108888153	0.00105494324255	35.6424963656	0.0119925136031	0.00969300615865	0.00616914634658	50.8312508988	0	0	0	25.8689095271	0.342526036505	6.2113298586	0.0161256643622	21.5569765947	1.19560139104	0	0	0	0	0	0	385.669197033	0.142180228962	0.0684003846206	2.72878193925	157.999035717	1.38141164026	0.74984828483	0.151531138126	24.3848966612	0.415031340618	0.0194284607705	0.415327665092	0	0	0	0	0.0027183806095	0	55.738802958	0.000548903479718	38.7986526748	0	0.0598752762428	0.0390739571172	16755.5425985	129.159429643	62.5159810134	7.5708978722	50.7732183913	0.124736625167	0.208436460173	1.43023591701
Rest of Americas	Supporting and auxiliary transport services; travel agency services (63)	16.8189375726	3.73480610402	0.011759414184	0.0134251479663	0.205110183206	0.373211196636	0.132060422523	0.709489488589	12.1073868635	0.0565446253614	0.206848501834	0.0419348504433	0	3.4492634345	0	0	0	0	0	0	0	0	0	0	16.8909461343	5.07442725432	0	0	0	0	0	0	205.37906768	47.9077511617	0.21287471869	0.550382036149	19.3170490471	10.2965907486	0.748882127805	1.3958525038	6.6723746319	28.5375291805	0	30.801457884	38.7656103555	0	0.043380118172	0.00160538794322	0.00390612980156	0	0.00167284827741	0.000938792836282	11.1070747459	0	0	0	13501.1888451	4655.56785726	262.63165428	2685.96484601	10.5491478716	1.75295051726	0	0.000651172739598
Rest of Americas	Post and telecommunication services (64)	41.9032170776	0.000132553579162	0	0	0.467316730323	0	0	0	26.6715553848	0	0	0	13.026290014	0	0	0	0	0	0	0	24.1972808152	0	0	0.000682832586845	16.3442175337	0	0	0	0	0	0	0	218.836617587	0.964699297928	0.72313970051	0.00398207433942	102.355342047	0.0629830254668	0.125635923968	0.0442483937302	10.7878386524	0.0197014558795	0	0.019634633528	32.6256381937	0	0	0	1.44959470319e-08	0	0	0	12.4725788424	0	0.865536847282	0	77897.1340267	2.80860217722	554.107135241	0	5.18452909142	0.0211381251157	0.662129968618	0.000187720615212
Rest of Americas	Financial intermediation services, insurances	0	0.0306083519943	0	0	2865.67700424	0.234062689632	0	3.73958484656	147.974992926	0	0	0	339.749972448	0	0	0	393.100288888	0	0	0	5.26413467893	0	0	0	108.298286892	0	0	0	0	0	0	0	1044.41791353	0.217673558918	1.21715897645	0.924006647637	990.04704147	17.9356677746	0.136396031835	14.5501288455	87.9970423142	0.0155989066255	0.0225172731308	0.0188492109077	692.928383605	0	0	0	11.1892975485	0.312216239411	0	0	5483.17127983	0	0	0	90384.5617117	8731.2523374	81.928990263	1174.5292314	42.0440343872	3.40676272363	0.0539242808418	0.00106185660132
Rest of Americas	Real estate services (70)	8.87842638622	0.00965992377019	0	0	0	0	0	0	0	0	0	0	49.3710805597	0	2.10039081005	0	0	0.012173447899	2.98363752073	0	11.5216212682	0.0195302851495	0.384162601312	0	69.4844411096	0.000328269961528	0.000161121879869	0	0	0	0	0	356.989485359	0.264423542453	1.90635172473	4.09138498002	204.558708638	0.763261622393	31.9334753396	0.00216535445642	44.0189250329	0.0140128106694	0.0630600015382	0.0139652827624	49.4029654928	0	7.55628930436	0	0.0015568533236	0	0.00137361748902	0	63.3408643509	0	2.13610582494	0	318231.745983	194.313381656	10593.2329178	3.28574047058	59.6118830099	0.194126393743	5.72307159991	4.68377975533e-05
Rest of Americas	Renting services of machinery and equipment without operator and of personal and household goods (71)	0	0	0	0	5.06685101963	0.0571378896483	0	0.44535319764	0	0	0	0	0	0	0	0	1.99298886897e-09	0	0	0	0	0	0.119420906071	0	1.08449210611	0	0	0	0	0	0	0	17.075975342	6.64028488219e-06	0	0.00335233270742	6.28705643758	0	0	0	0	0	0	0	0	0	0	0	4.53866231913e-10	0	0	0	5.68768244304	0	0	0	16042.0983816	0	0	0	0	0	0	0
Rest of Americas	Computer and related services (72)	0	0	3.7361391836e-09	0	14.776033948	0	0	0	0.00736568402551	0	21.7432344019	0.000179281765175	0.00429286406146	0	13.8477846768	0	0.0341857719689	0	0	0	0	0.00146753359234	15.7541399184	0.308994410296	0.00180724295119	0	16.9912237523	0	0	0	0	0	10.2424047198	0.47104991427	168.958203643	0.171365652051	13.1816457563	3.66630316248	41.4651750912	3.59218865569	4.13117472186	0.00375360786665	4.398119208	0.00374087657886	0.817792240835	0	19.8445270481	0	5.32435294628	0	0	0	1.31894600083	0	13.3831752684	0.0181330960594	6193.53019113	0	23271.2196813	0	3.48535511716	0.00249486326997	13.877068705	4.21332850048e-05
Rest of Americas	Research and development services (73)	0	6.05012070332	1.18200765538	0	0	7.41770965076	0	28.9738318785	0	5.68425796364	0	0	0	5.25405871744	0	4.91071048074	0	0.163798143	0	2.14658426771	0	0	0.143132094922	15.7484839275	0	2.34965834344	0	1.05853853619	0	0	0	0	0.000107850625069	70.9873335138	0.268663025494	20.6340225597	0.975833506142	15.9014479563	14.5041570495	25.8149980465	0	3.31325622991	0	2.21875995079	0	0	0	0	10.4356829271	0	0	0	1.66543625307	0	0	0	1545.14797233	6246.78324648	57.4895578486	2658.40725398	0.835267004625	1.52798729093	0.156917770201	1.14300520154
Rest of Americas	Other business services (74)	0	0	0	0	0	3.28870060955	2.9080698081	0	2.36687818474	0	25.102206172	0.0100901567751	0	0	1.25755553769	0.308179337461	4.40397655352	0	7.38639227947	0	1.06200868707	0.0950105815545	65.3897521046	1.79914867372	1.51744388026	0.579377272359	7.04049146965	0.0420489761893	0	0	0	0	62.7889965157	16.6175018818	69.3567451679	3.23821906179	54.2779341181	11.8298454739	88.6639695272	11.8899565768	10.477696154	1.21719312852	5.48268453172	1.75992719806	2.46175704916	0	3.98550848422	0	20.1473671097	0	0.514222563333	0	5.00836981521	0	2.2598160432	0	18958.6426081	2442.21962671	17330.2021495	3717.47517801	18.1035250509	0.0149296156142	16.6900537538	0.000165988402317
Rest of Americas	Public administration and defence services; compulsory social security services (75)	1.19207695088	34.088906322	1.69973051508	0.0127638318558	0	57.316222928	0	0.00159424985568	0.0611058884962	36.6649378565	0	0	0.278800518091	35.1447352125	0	0	2.31655404227	27.4355633754	0.233874289846	0	0.154180941718	9.15411679939	0	0	0.378241582708	32.5602531951	0	0	0	0	0	0	2.24123208778	252.374432474	0.168376838875	2.75470698066	7.2803012589	184.43386568	0	50.6907865855	0.00393512617809	32.4551264374	1.48042617608e-05	0.0529749585486	0.0655550390642	27.3318334216	0	8.71938467458	0	38.1955751012	0	0	0	71.823302766	0	28.7014423597	2410.70968545	207692.892572	19.5668756507	90746.932004	0.586503762506	32.6296863615	0	7.92056081927
Rest of Americas	Education services (80)	0.20398200919	0.101504752203	0.0285197224204	4.96998332012	1.51509974938	7.83991568561	0	30.6227589635	0.605694434335	18.3375408954	0	5.1936620724	0.242501409369	10.2971668803	0	5.63534561631	4.60920092169	14.523620395	0	5.37125751999	0.659117158633	8.15190144499	0	2.94146238016	3.2931869768	17.7855460173	0	2.79045597509	0	0	0	0	21.0967422095	140.506798077	1.98430308124e-07	29.3129116499	46.0297194135	52.4592019505	0	20.3905174855	0	10.0456991717	0	0	21.7789389442	0	0	0	0	6.78746631145	0	0	23.901066064	0	0	0	17690.6912895	87191.6387513	2.85638245585	47663.0876063	25.0736926791	18.204155278	0	0.00755210913302
Rest of Americas	Health and social work services (85)	0.107619139382	0.0503432179894	0.00956893659732	8.2537732812	12.226504126	11.8945315826	0	46.4444994485	6.66728524062	25.2614643068	0	13.1388127212	2.26824984864	10.5539776553	0	11.9964804143	6.11078482518	20.1045137939	0	18.9864430982	3.10041828778	8.15313207911	0	6.29829029771	5.29901479235	21.3038344508	0	14.7580384696	0	0	0	0	69.3016031924	146.339096287	0	111.121987684	55.5786453966	78.1832237422	0	64.3379965858	13.5526452255	5.66878693782	0	6.1144889502	15.2421962601	0	0	0	1.30441585214	21.2990952532	0	0.257442365304	52.1615718325	0	0	0	95079.6803992	137945.027124	3.92460414172	44604.5428444	48.1223248402	19.3685768083	0	5.29010640118
Rest of Americas	Waste incineration	0.0158777309749	0.00498542218474	0	0	0.0419837652715	0.205162460405	0	0.17963989131	0.143125927668	0	0.00948235983745	0	0.0288298887702	0.00134960608986	0	0.0048207233629	0.706302158663	0.00252763875187	0	0	0.0232593826517	0	0	0	0.144416099605	0.108397444944	0	0	0	0	0	0	1.92861141846	0.867620259076	0	0.00249757257089	0.814072165978	0.364942520751	0	0.0456437630521	1.07365744262e-08	1.80453079188e-09	0	0	0.00222142944939	0	0	0	4.13266387414e-09	4.3443232324e-11	0	0	0.261980594384	0	0	0	3099.89175233	110.736245636	0	0	0.578435330763	0.0811098111798	0	0.00047950789934
Rest of Americas	Waste for treatment: biogasification and land application	0	0	0	0.353525666062	0.127552890488	0.128027052761	0	0.0829392246551	0.0562417908661	0	0.0106901889257	0	0.0204676185963	0.000784543292689	0	0.00280234818795	0.285462964627	0.000499529093765	0	0	0	0	0	0	0.0292023855108	0.0795779897226	0	0	0	0	0	0	1.01185703685	0.45897853181	0	0.0574196466667	0.335354140612	0.0140877916532	0	4.16852633862e-05	0.0488847980081	0.029360452839	0	0.0292608696145	2.05029164689e-08	7.46115873374e-09	0	1.0686717837e-09	6.91573418471e-09	2.48858800779e-09	0	2.1402783977e-10	0.101828944972	3.77197875693e-10	0	5.29868253944e-11	621.943365266	8.62902884699	0	0.592476515837	0.0139470870368	0.0107306579882	0	1.30968891189e-07
Rest of Americas	Composting and land application	0.0574381248346	0.0134643313405	0	0.450774849686	0.0293098164031	0.322209911552	0	0.0334318885659	0.284314690562	0	0.0306187749676	0	0.640484383814	0.00449951336129	0	0.0160720297168	1.35293592103	0.0122550708932	0	0	0.0225831518962	0	0	0	0.239286528458	0.214042778791	0	0	0	0	0	0	2.47107135843	2.10886809431	0	0.0187189834029	3.49096726218	2.70974436896	0	0.451053855179	0.70609219323	0.0262162369398	0	0.0238417417317	0.0273950571351	0	0	0	0.0414699145878	0	0	0	1.2455413414	0	0	0	4506.39689057	239.421428866	0	0	1.96718779766	0.0538203226011	0	0.00172121767393
Rest of Americas	Landfill	109.33754199	24.7889645916	0	0	0	0	0	0	1.90454225844	0	0.213014904186	0	0.719020165289	0.0212673781557	0	0.075965978156	29.7387262606	0.0503807820079	0	0	0.0345171268732	0	0	0	1.70766154051	1.2629843166	0	0	0	0	0	0	108.722021796	84.6337472356	0	0.0200307333025	15.2038660179	3.46099529672	0	0.0174955669898	0.926807391763	0.554812211358	0	0.552930428769	0.245680435546	0	0	0	0.146750624138	0	0	0	30.3262760628	0	0	0	4047.66860725	112.301050481	0	0	8.28116346755	1.14284979127	0	0.456491854179
Rest of Americas	Membership organisation services n.e.c. (91)	0.00357058015353	0.790741080373	0	0	0	0.0280716499859	0	5.35051473625	0	0.00608079019595	0	2.97171054514	0.00128441095065	0.008712038782	0	1.78747773162	0.021749035571	0.0651508668763	0	2.9940705859	0	0	0	0.789409973522	0	0.000681318577529	0	2.78459606571	0	0	0	0	2.70388772966	0.330556656097	0	23.0670537236	2.03724742251	0.849241798363	0	7.18226305547	0.0367090637889	0.00671105107826	0	0.00515957360607	0.028750040779	0	0	0	0.00620623971962	0	0	2.19164578699	3.08241376454	0	0	0	9682.23011491	234.273106582	0	11879.9605137	0.11985798648	0.370663518478	0	2.68935926998
Rest of Americas	Recreational, cultural and sporting services (92)	5.71001275105	0.245009305947	0.705532756701	3.72656707657	2.60681162669	2.06698352606	0	6.06616492311	3.87687228917	1.35345703288	0.355027037849	4.04367196616	0	0	0	0	0	0	0	0.0179822242709	0	0	0	6.76389796135	1.5062191311	1.3154997232	0.456730387287	4.40461213568	0	0	0	0	48.7286806626	21.9363958422	8.61341516039	13.2152886725	27.8382159861	5.16016814065	1.11665805542	0.666315873319	0	1.9228446051	1.08917024937	0.0016239052753	3.7566182513	0	0	0	12.9071532063	0	0	0	10.9674040065	0	0	0.017820471745	42623.0498734	7906.56505939	84.7837917661	5900.67343441	4.50446230183	0.658516498129	0.128486180678	0.00792358924975
Rest of Americas	Other services (93)	0	0	0	0	0	0	0	0	2.59526575681	0.0793978995523	0	0	1.88155247572	0.0211406000218	0	0.0278483164625	0	0	0	0	1.50743769214	0	0	0	3.29637453619	0	0	0	0	0	0	0	20.7147689563	0.197886627388	0	0.408968204346	15.2972129347	2.20796604427	0.238613472317	0.159012057127	2.78440070841	5.596872063e-05	0	0.000487941331996	2.94872239032	0	0	0	1.75464064331	0	0	0	3.72487313884	0	0	0	40480.9117475	9.61710398192	374.636928608	1420.55484449	4.89228341878	0.0386623242998	0.0496678447989	0.00135881911666
Rest of Americas	Private households with employed persons (95)	0	0	0	0	1268.89139075	0	0	0	197.859860941	43.1943481695	0	0	0	0	0	0	14.9097520276	0	0	0	0	0	0	0	232.28950002	0	0	0	0	0	0	0	2578.7004284	0	0	0	3675.90646949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3095.53632865	0	0	0	5684.50790299	3.70763271643	1.15147959369	28.825922796	0	0	0	0
Rest of Americas	Extra-territorial organizations and bodies	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Africa	Paddy rice	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159335318265	2.33642490661e-09	0	5.9282663608e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4289.50575449	0.311157653227	0.108819932914	0.0118762820906
Africa	Wheat	0	0	0	0	0	0	0	0	0.119775869887	0	0	0.010017257349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129173512509	0	0	0.000111266333608	1.38295222435	0.000460873678847	0.00522686593591	7.66753595809e-05	0	0	0	0	0	0	0	0.129734182169	0	0	0	0	0.00139369920938	0	0	0.000332735662063	0	0	0	0	3588.44205942	44.2334969086	15.4150460392	0.798783888305
Africa	Cereal grains nec	0	3.17545087239e-05	0	0.000134810812715	0	0.443454236452	0	0.00295894464957	0.0256385322638	0	0	0.132320632258	0.0203393760165	0	0	9.01412529767e-05	0.081851816919	0	0	0.0182718189184	0	0	0	0	0.0210359037201	0	0	0.00907412527304	0	0	0	0	1.77795614038	3.6461591166e-05	0	0.0177156514108	6.07893157062	0.00883234092986	0.00368153718799	0.0386794183991	0	0.000228718427212	0.0029714443721	0.000175476828528	0	0	0	0.0124017492969	0	0	0	0	0.061622305563	0	0	0.00651420238756	0.00529273338675	0	0	0.0452688115987	3792.78817366	3.23594432783	49.6104228066	2.05714066805
Africa	Vegetables, fruit, nuts	440.940024966	0.00537391613543	0	7.01789059546	32.51408433	0.00684813584389	0	3.09665945187	1480.06554812	0	0	43.5597225319	154.500767329	0	0	2.00962189715	383.538990305	0	0	6.42721361747	63.0777696033	0	0.565075009957	0.954475339771	512.799157023	0	0	10.1978504559	0	0	0	0	2537.03449433	0.126363424082	3.05690530274	4.58579164158	4253.5456571	0.00474583785699	12.1648545013	1.1408080652	4.98975629962	0.000888148630702	0.00759414039407	0.0019405225923	165.549242151	0	0	0.0455481749127	0.0575180049799	0	0	0	347.06684686	0	0	0.00660068727069	28.9575312225	0	0.00431978792384	2.03146737801	48122.5239449	129.395326491	553.317619833	2.13433100028
Africa	Oil seeds	1.29811792727e-05	1.72246463709e-07	0	8.29172223575e-06	0	0.252367319634	0	130.882301574	4.94177253063	0	0	0.421658266905	0.141421003107	0	0	0.00264408547996	16.6091822905	0	0	0	0.0672660874758	0	0	0.000427832402766	0.0969817395404	0	0	0.0745908901102	0	0	0	0	30.8369680973	0.0345129703542	0	0.250310121637	183.321559172	0.0300505285571	0.00754289031495	0.552619623073	0.000234690552961	0.460639266698	0	0.000251879143945	5.61264117983	0	0	0.143449321507	0.00159399221504	0	0	6.97085439006e-05	0	0	0	0.261919287878	0.00023921957098	0	0	0.123682832301	1195.36897872	1.87334340813	0.729315672031	0.0922403896142
Africa	Crops nec	426.396393763	0.00152876225115	0	0.0364635351078	6.6245177505	3.5334883594	0	11.5188257724	314.860977409	0	17.5323872972	28.7304928766	252.686386524	0	41.354597783	4.35172947837	1184.22565903	0	0	114.475401208	107.112923687	0	0.871401786135	0.752010703956	389.216326256	0	5.45919115336	1.49845870344	0	0	0	0	3521.4187161	4.00449674948	171.201618076	41.2635365114	2661.65690869	0.376842733456	371.886361156	4.28513714949	50.0531666544	0.251637183525	2.71458359883	0.460429180249	219.566403498	0	0	1.04218199805	60.3075179364	0	1.88725823671	0.0358166464665	76.9827608561	0	0	45.2286143766	29.6014214929	0	0.0451778756519	19.3160652587	12484.6603314	10.137449888	559.256599955	0.68854793756
Africa	Cattle	0	0	0	0	0	1.57366892989	0	7.13589977048e-06	0	0	0	0	0	0	0	0	0	0	0	0.000289780611523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26720044615e-05	1.82437547895e-05	0	2.21120002746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.4391909042	1.64635874126	692.097380641	0.444425319124
Africa	Meat animals nec	0	1.08219688815e-07	0	3.31679184554e-07	0	10.4573617943	0	3.43694861096e-05	5.21868448551	0	0.147813533581	0.195700823844	0.189052275281	0	0.0164840740544	0.0138506061128	0	0	0	0.208326469839	0	0	0	0	0	0	0	0.0468495895391	0	0	0	0	11.3389616053	0.067492712683	0.691085451803	0.081215436957	582.239059656	0.150089368631	0.463897423917	0.955517835432	8.6495055008e-08	0	0	0	0.595390126239	0	0	0.0266876223669	0.0531078654082	0	0.747401809064	0.001649270142	0.108753627366	0	0	0.0858315405114	1.75924500953e-05	0	0	2.16482135521e-11	5698.98506098	491.669965052	764.721315936	324.037515027
Africa	Animal products nec	0.0204933252093	3.82402856794e-06	0	6.72030756631e-05	0.229191380839	1.80390973162e-05	5.04257845908	32.6609835737	47.0192404602	0	0	2.34370768839	0	0	0	2.94679785383	9.7714725453	0	0	0.0986386509884	1.56111038338	0	0.240056663076	0.0277528977451	8.12499518122	0	0	0.139365461666	0	0	0	0	6.94987744977	0.004442425177	0.26905113392	0.0675858922557	7.02214006162	0.0277985672477	6.64570516685	0.170851875085	0.0458570718938	0	0	1.29060269014e-05	0.389517889894	0	0	0.000247310853116	0.136162977744	0	0	0	7.45550624987	0	0	0.0803655561972	0.188624363007	0	0.0345465530219	0.0423485711723	4443.55738884	0.165153065918	648.181755071	0.05187175628
Africa	Raw milk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8823.91935548	87.6490651216	15.0263982771	0.134513544599
Africa	Products of forestry, logging and related services (02)	0.23330753835	0	0	0.00492383692472	46.6302269489	0.102817401399	0	4.49510804893	16.4081202056	0	9.8409241954	6.95016292262	0	0.0768528807861	0	0.0242433586561	6.94260709835	0	0	0.0557922252854	0	0	0.00257977244222	0.00296478902257	0.362697358506	0	0	0.833260160535	0	0	0	0	5.92917796919	0.0012416634539	1.00773792343	1.0480917469	9.57815472085	0.0064958735167	0.415626957523	1.22237071376	0.00957720201111	0.00509311611285	0	0.00895699514214	0.0208425969482	0	0	0.000259238119071	0.010042305474	0	0.00375001428017	0.00126123151144	0	0	0	0.040172211293	0.0310213823685	0	0	0.16814633462	9800.67159396	0.204479228898	282.591597409	0.00435753590066
