region	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa
Operating surplus: Remaining net operating surplus	11061.0311693	4701.65687445	462.471770701	6951.75711002	6307.25181764	5132.89826229	5405.17886248	11154.2687932	80795.5577359	106.524340259	4382.9233599	1486.69336784	4255.51840903	4614.28891607	4148.29846317	25124.8097667	3368.16506618	802.602297314	155.636074273	1521.51668012	3131.26879825	17271.0919378	95560.3029675	14425.1831553	5016.26265194	47375.6944158	17783.2844043	102.055412623	0	0	2167.52669171	34838.7661561	7052.83842195	37785.1362903	3652.84100845	61263.1614873	16422.7923999	43967.0945233	54078.8293413	0	41900.905974	335719.042114	226056.789195	222764.077174	106265.452659	195659.053343	1545.27142623	9309.43454605	191123.235484	631898.532795	255089.326128	19.6989922474	893756.41676	118657.849597	86811.4291594	11346.4553011	1143.37907076	78203.3719564	10648.030816	25674.5328693	49733.1486047	27892.9496135	76850.6917908	28.3155493621	12213.9436473	27123.4688173	15553.104282	64059.4610505	126888.656743	76416.269942	229892.211055	66214.366968	39878.3398537	26769.0371974	85619.6120334	275489.787229	519954.881281	210486.911008	117403.292687	1625580.9466	439320.494813	350758.394131	21031.1229388	3520.20372595	85466.8982711	48052.3633624	27661.8851356	30341.9790421	32753.3722624	295865.014601	1026.03839341	49536.0323899	31295.7582552	29618.8584885	36641.551535	115943.951048	76971.6889794	96394.8540987	48948.4537362	16248.884614	28300.9353371	60632.204264	123915.835216	492565.411623	108774.648203	141602.104424	1145843.41235	287906.186035	114442.222669	4694.97727915	8036.92292081	51560.2247773	9322.88052252	34109.5987604	62325.0796504	66324.072398	206067.108977	271.259559863	89019.1990312	14225.0626951	28635.8971364	68331.3178919	175828.662281	58983.114351	154056.350073	54070.0991192	36629.9354781	18878.3233206	35921.790647	119274.19767	709191.302707	194705.198618	229509.204741	2464250.40819	327211.032865	37320.5838678	2095.30126102	73.7000594758	4037.56453183	1595.64659391	3302.43847727	4792.80896187	8064.16230035	41297.1915067	51.4701424945	15135.7096235	3158.22416987	5465.20047656	4127.17220944	6817.22261631	5526.17516054	8980.76588375	2894.334372	3370.5111418	824.015769419	4675.88460349	17312.7174564	46563.1731918	16701.6095778	11720.1193782	77389.0655551	29468.3307568
Employment: Low-skilled male	141.994974396	77.7802482372	13.0256147628	183.867887834	33.8861598514	21.2874632098	33.6797667975	3.8661656713	30.7903155998	0.357615453199	21.6786909483	14.816522037	50.4520305286	69.0593309343	81.8854306119	76.146454975	127.903184563	73.1746187233	24.4673517024	9.90534007403	13.4367998702	509.160560683	502.759182476	178.646504974	47.441226679	273.238577587	787.50803063	23194.7467996	1221.46063538	937.050158554	7721.4145521	2611.35115601	34.1682874492	492.670581035	50.653271731	493.063065752	63.8520259847	1335.32645043	1737.32924685	527.843181501	671.832731652	2697.37548451	2852.02641216	4620.6382482	2121.81818426	1267.0523878	12.9368618952	234.451717966	53093.8044347	28435.7915029	5750.88403767	537.612592695	985.243064861	4900.4566654	4779.86453832	608.739829779	317.110411998	6027.36414177	140.733659068	268.008758058	349.146735881	29.7007436476	135.601490782	4.67590591603	326.416637495	176.36480941	118.767878226	360.069373066	609.240081957	626.616886852	884.007166773	384.090650553	249.254798533	77.5281775215	222.782304405	3254.04953715	2976.0480578	1714.89953414	617.655348258	2677.84861171	3379.98345204	31272.3168207	2685.4714734	743.950260258	17321.8680087	2731.72377381	907.221110177	2074.44520776	1150.64043664	2624.01964153	117.820698481	22692.6111343	3058.40935494	980.744515024	1623.37330971	6115.14420522	4561.22732891	6721.30999749	3241.33859445	1562.24869501	428.274208878	834.469700978	15235.0017698	14707.0178587	12234.3760275	2482.78294108	12246.6267872	20611.4963532	183.794611677	12.9086299586	27.4308130456	396.401341274	71.285430181	115.697823135	401.660062012	28.5597025638	353.78845583	3.16362603029	567.936608938	345.240085191	14.5505964182	570.10892418	738.214348279	744.998136257	1042.99444617	661.725579313	355.901297418	17.7217208917	45.29730027	7273.07743888	5401.38580441	1569.45864282	655.109308239	5189.05155188	7358.14981284	85461.9960058	1002.98112396	1435.71552495	9127.30552191	2231.68658164	10315.0590475	2836.75980754	100.974195842	302.864342353	11.6419238005	1812.7083387	352.764915337	833.16413186	620.089733602	1393.84684809	623.275628829	733.58463406	341.255594303	210.33735527	292.217019763	598.086312028	4016.10833526	5016.38435847	2075.01965279	751.72448214	3563.22820493	10419.2082017
Employment: Low-skilled female	78.245872402	39.5648324864	5.10197576023	91.9701667688	47.1287458028	31.7715339769	57.7881983391	5.5798706408	33.800936985	0.264772459726	78.0973723744	67.773042584	25.6766872826	54.9332418807	79.760390619	58.3383722025	106.110244618	62.4483967101	19.004057829	9.2753093784	12.514353962	90.7498549288	402.573596351	232.219380343	64.0452843196	386.030712606	1367.55323449	12328.2806435	649.216033747	498.049605316	4112.07979183	1402.56402732	23.5902148433	301.321921313	7.88314417916	77.053240782	5.53095174631	496.437778061	2111.96136114	280.552845347	237.033298692	1046.44829176	297.703513277	2931.51499385	227.170437998	433.682482609	2.99093289775	65.7509208213	6484.18682828	10951.4906773	974.995415546	91.1459542192	382.299855974	972.123396853	2540.74287009	295.566059415	147.963378383	2861.110967	74.984911821	163.46859516	276.064631197	5.52410008247	52.0069989044	1.66128705522	61.8736552297	380.693572818	67.653446714	217.038046365	306.753067972	163.826626281	463.645033039	146.791155911	155.021915162	29.8955738259	92.3624059618	240.951580348	3109.1347835	359.85606	240.423285162	5480.02664553	7799.62074857	15942.279539	1294.20153446	474.374371255	9181.74094267	1087.58939482	650.819608691	1246.05635444	217.17486549	389.793797033	19.4335724363	6774.15620869	1585.17565123	467.03221493	570.636377075	1649.14761105	698.260696031	2731.13556454	363.785423074	463.198819311	72.4729748621	161.788234033	907.895584313	5908.69616733	513.508542478	188.372707897	3823.72372666	8210.28624563	94.354594718	7.01928037117	14.7021558679	181.782057288	39.21973778	52.9510756799	183.653954201	4.67313999265	66.3970557886	0.795625881775	52.9509135077	266.82233315	6.78212284896	203.703077256	280.838906348	128.844280758	456.436667083	265.101271862	132.690094296	5.40878594837	14.8783939979	310.1771467	5676.09313548	240.559242928	159.10371113	3144.73674613	10662.1582518	49861.773067	536.237141381	753.129961113	4853.74334689	1253.31835614	6050.99679447	1606.88994864	32.4942609747	86.1609485019	5.01582958585	688.674204192	290.194612971	468.027261853	340.341820272	729.553045303	207.494286788	329.91222932	113.215540738	124.906700051	163.273009919	331.931333127	1329.61741199	6540.78077167	1057.49410615	768.494838939	3152.01062931	15311.0537778
Employment: Medium-skilled male	545.750992716	297.930291581	44.0302646093	639.493913339	208.62407399	121.629981481	207.877454622	25.8542657629	178.821731806	1.88181212579	290.719594895	92.7724879633	193.499627797	439.632385478	531.127176022	492.3894936	807.765178815	481.602818092	158.609582908	63.231025381	96.6146637983	2486.30187899	1682.92371324	2527.50859898	714.282345932	1417.01007303	2671.46983874	149928.443823	7895.47175312	6057.0540252	49777.9188056	15703.9640211	175.851645228	2535.59480729	211.453012385	2080.50025711	328.62296178	1804.34905086	8941.39651613	3411.95680722	3457.66927354	13882.402431	14678.3340416	23791.3309833	10920.2200763	6521.05398361	33.1265884139	869.888904051	58458.504866	69408.1826819	19550.3127813	1210.71004222	3503.55160591	21092.1226023	10168.3378118	1260.94810581	614.670991062	11549.4900561	477.056994842	1114.30275558	2005.62006217	255.596212835	1221.43728887	39.4269418557	2959.6454606	1309.98377949	684.465972291	3012.75372238	4778.30056367	6093.47165302	8296.09653717	3798.60126918	2135.45895379	522.554283731	1177.72783374	20754.8630257	18138.4179274	14878.6128811	4969.87762845	10078.6455954	13125.1645499	182318.089755	16469.4768793	4517.21939844	102393.790601	16611.7551871	3805.68760128	10267.6959446	2002.08271643	7621.99613354	494.682308586	31822.7509098	15919.3049842	6413.02689875	8484.11418507	29989.9329164	22107.7312474	35517.4356112	17245.8581483	8135.59923803	1652.68740228	2960.18642392	23589.3534937	39446.9936459	39516.1317119	9426.29455419	33182.7750739	75869.0671679	16848.2605022	550.766730942	3453.96394669	12085.056183	1984.80834625	843.760795126	2652.42289757	164.998210806	1933.85059412	17.2590490699	2766.24867333	2230.91513725	733.15789162	3126.3722256	4417.93166524	3885.18781363	5495.66868693	3757.40107235	2186.89204958	325.852097778	737.211261857	20911.5760757	33947.6721564	12183.997409	6238.51197399	16832.6868603	20626.4543829	38031.5909662	515.830417654	821.120396956	5147.6877714	1002.99911433	4548.73167387	1774.19026622	286.744480491	1035.25256109	45.0065169707	8313.13941107	437.571464942	328.743967869	860.556729554	1768.97258074	2373.20483055	2166.12232013	977.13707381	421.26313766	258.942795949	652.356716943	12349.5106053	10345.1144729	9502.30891898	3144.44990685	7348.84193626	7827.36244887
Employment: Medium-skilled female	318.463514337	169.960766561	26.1765266911	414.392066219	148.040971752	113.455986804	198.077349108	20.6704185837	147.186990474	1.71528324752	191.881523879	222.350470557	110.152563669	187.234942117	276.765861351	219.45526537	371.307964216	201.576954328	62.458181265	35.1780012023	59.7882542486	352.74725903	3704.78689105	642.402126483	163.306872036	866.445888281	2705.44631021	90643.7271095	4773.41915566	3661.95442335	30137.2230513	9613.64567021	136.308078317	1741.08681594	35.9576705001	330.171667449	31.9587341113	1592.87485742	12203.254465	2062.78997521	1369.61273474	6046.54754761	1720.17906884	17091.075689	1312.62754746	2505.88755536	39.5438041469	333.660434457	9848.62339012	51601.163392	6203.97124932	807.535992668	5391.75781125	14348.3502622	3350.83925303	452.818305759	192.17268537	3917.52939384	228.888989317	575.700254749	1197.00535873	30.8752837753	300.566001919	11.5126594844	317.829413224	2253.21714381	468.947277228	1078.60790345	1517.01154072	950.288645837	2617.60899619	816.133766132	933.479082436	121.86528143	280.148644565	1723.9490417	20524.6455024	3600.37514024	2228.61056802	11131.9408259	22637.8244951	101286.014798	8642.50204703	2843.02982609	60540.2928693	7272.2765304	3184.14127113	6333.19268138	843.805324454	1449.59447058	71.0630974252	19490.7317108	8389.55176423	3356.36332882	2780.42417035	8004.85392143	2803.48819982	14003.8452483	1680.29688765	2450.54847735	511.568369522	949.840794847	2184.89602289	34940.6260991	3702.4471528	1094.09565989	17583.3548096	29198.0981403	3620.82941058	108.30492425	642.907369424	3358.18878091	446.748759481	350.631960668	1189.89857355	28.8109110044	363.505562499	3.8808568651	380.677467191	1799.08280253	160.368495411	1203.44994207	1669.93403178	715.270133594	2567.49219069	1445.9671367	755.678060151	92.1867314612	223.295419967	1607.34824505	36820.017919	1632.92722039	2149.0863218	18312.434969	34765.7492861	11830.1613567	160.272166291	255.133972649	1731.16471771	321.828783185	1458.63111264	619.43145811	58.6657493164	158.988472572	10.1386521321	1391.52141664	401.666962132	102.924101406	310.725692923	486.959426134	396.158783249	644.974010966	176.079273682	166.904877251	82.4383787535	191.749213327	1118.90797965	9819.43937059	1121.0064772	1070.57847608	4653.79622892	7092.80941866
Employment: High-skilled male	78.0419884046	39.0183184128	6.59822901731	98.3178979192	90.6040842203	48.5152052562	88.4924769424	9.58877429448	70.5842863293	0.866519546217	84.0547412872	40.2319410899	25.742172188	189.856972485	224.05275371	207.179096953	348.512824332	207.824698221	68.4182958356	38.9281166685	50.7124526973	870.65651708	890.684189793	680.52152485	203.382310853	1634.75679702	3777.76027396	998.53987424	47.4551414238	44.938366337	371.563888558	281.238023328	15.8894261983	229.108726889	20.8467236947	195.23112655	29.693383258	243.334134671	807.917718763	13.6671357949	312.421722604	1254.37216466	1326.29015308	2161.29006503	986.718268954	589.22284107	15.2150078243	378.385924158	6576.77150802	6235.34514603	982.44469345	91.8423385631	1753.8187463	39766.9097039	929.23677642	111.994091658	81.2925584786	1864.19869343	130.008525724	309.019679687	679.85687114	45.7419868736	298.293294056	12.3856287015	503.252935926	450.090288228	57.06327206	1119.67709122	1675.48967293	2067.28439558	2903.38722825	1353.54788897	848.009881001	367.620319254	718.624068212	3544.38030889	10724.6569777	4380.08862175	1463.63519131	18990.0007465	19413.2530519	1852.71843619	123.422241362	36.4869898113	2011.47113316	303.037440662	192.847323682	720.306057759	317.946055877	873.211633224	56.3726320875	4812.01711735	1567.95699582	37.4991828697	981.562875145	2990.90461636	2335.69981497	3974.27840144	1721.41955212	860.05343916	553.513548799	1004.41898892	3344.73934775	6940.07491156	3055.33848447	842.325424195	17304.5730148	77685.8250267	627.267931194	72.2939939259	83.6209471192	840.876663324	135.683937932	210.541190303	680.458504768	37.6481033108	398.805077845	3.33363161507	837.083876093	466.448154657	140.594385783	869.67791031	1304.24059949	1180.16285169	1607.76460521	1130.81030094	705.360680123	115.405514065	273.961007391	3087.40332464	6251.61058917	1669.60505868	728.219826245	22707.5459708	26012.2473218	6296.98758667	77.8409955571	142.4138002	1039.51020693	219.447568348	770.515768932	367.109021774	67.7377525449	207.15521677	10.7830357408	1048.86700991	112.777456546	73.7984182952	229.508091139	427.176174519	497.39027679	619.74081075	285.925180282	116.383621338	87.2427857723	228.232180094	1630.52934622	2930.39534805	3359.9406709	1117.73301693	4608.09326957	7570.71772574
Employment: High-skilled female	69.5904575256	31.8052527031	6.45488531942	89.3860063693	92.2048604205	64.9071157735	118.924838492	12.7149233486	79.8716357485	0.807140835532	159.255067149	139.086899249	21.0112179784	116.429958939	170.404169569	133.111040239	233.987056461	126.856445111	38.9449841551	35.4138862649	43.3280967155	349.165920408	1282.82783077	491.912188355	131.385391726	1849.19172945	9250.04362853	131.551264936	5.68918013906	4.35201763252	54.8165498151	81.7683717458	3.79279439876	48.4460231912	1.71345536252	12.6027248685	0.889256962797	82.1916851093	339.557535789	3.50594950612	38.1113192705	168.246166725	47.8642617353	517.484463309	36.5240745169	69.7267278747	2.87280082789	48.7180959736	3180.92184029	2003.78855524	460.550598297	43.0538678221	1578.3682069	31873.1438666	399.840994801	38.9398157848	22.3266776824	982.603579499	65.9789180981	225.735559506	531.079697141	21.7865824315	148.467715634	5.75487852046	228.40986584	809.457688024	25.0047114038	594.532405189	755.587458863	499.0215985	1229.10444433	427.353839177	450.415872283	193.860336179	404.252900759	1494.61157986	7862.40204717	1843.00455828	1182.15724031	14137.2508973	34442.3162158	209.189140781	10.4596583224	4.99002427139	346.541916245	79.7720900699	77.7286409189	203.9236931	50.0538826617	82.0141438376	3.63004383788	995.836425767	371.163353383	10.7956411768	183.994617084	356.744002826	174.028440409	752.11438293	124.697403335	111.538192721	38.3119417862	92.6865435513	839.719681622	3092.53028593	601.834740571	419.71355373	6603.80720821	43503.9031265	167.78072953	22.5435656521	21.151521173	275.469865981	46.3184712636	71.0765414324	243.458612419	8.24572810163	84.9914841863	0.546100122239	199.770871018	345.804133064	42.5328313409	213.823247093	396.816984267	166.24567846	494.545050294	292.81848072	221.012518322	37.7131557506	108.349742732	683.478497604	4667.86215712	477.446590324	561.398625598	13755.3917392	38153.8161133	2623.05030193	29.3177744631	39.9841144775	370.031747923	77.1425356947	338.515079859	135.984203012	18.1145218533	51.2222638134	2.476094412	463.37624963	89.5776779601	17.986712499	69.6826041484	111.178103018	111.433964237	140.137434344	41.6439778863	36.5760976331	25.5582925531	71.623613594	452.731693557	1722.38049328	631.891432795	489.560205495	3516.66561325	8591.33975356
Employment hours: Low-skilled male	244.654023931	133.473046366	23.1037614484	316.622679467	67.5209631122	41.6321708179	67.6053108977	7.60730098204	60.5910363428	0.72522316168	43.2728506375	29.8306231749	86.6305386074	139.244053523	164.175128195	152.115174426	257.573899446	148.309373632	49.4760051979	19.8869969936	27.1087260989	1055.85060616	1019.02178945	361.705767333	96.2429169143	553.233827235	1548.95293416	45350.9600853	2388.19983429	1832.12047	15150.9810053	5233.57334211	85.1063703785	1227.14388325	126.958372911	1211.21179741	159.042626323	3138.55128908	4327.33968805	1032.03898847	1673.39586326	6718.62285682	7103.82738738	11465.0427151	5285.02473334	3155.97408753	28.413004198	524.296103022	133074.311435	75069.208416	14384.111155	1344.67661685	2207.68609704	10638.0560525	10897.8353071	1316.40103001	694.384410408	13171.0350889	303.214275619	605.0228869	728.174353085	60.7592312437	272.176333353	9.49803437375	660.406960762	364.832307627	241.706341518	717.415117075	1223.59885885	1216.20573448	1714.59642078	733.20097855	479.028991007	158.774433829	464.001954577	6416.16309914	5400.00073713	3286.29670552	1174.26347466	4762.9826891	5916.91943222	62895.794673	6035.2618881	1263.7651344	34299.2898638	5890.0811449	1681.64970945	4253.2919055	2582.83108932	6067.56219126	281.799355045	52279.7477761	7349.50666793	2168.80578583	3718.04043757	13964.3303616	10818.6027451	15596.123924	7116.01679751	3734.68254913	913.79180316	1851.21945467	36313.0436717	34979.4179818	28555.9527881	5436.6461757	29001.1147819	49497.3681961	359.167147425	24.0026427392	53.6868357481	848.8233013	157.766676097	238.726271198	838.98582473	68.6001516711	832.987814882	7.51044664377	1392.75555024	790.024629839	46.6267752801	1280.93207761	1517.38062864	1722.02148595	2187.44768635	1327.67975123	645.748027899	28.7095067172	79.5791992467	15253.6257383	11088.4102116	3682.93594151	1266.52609142	10240.3209338	14843.1929192	201308.397425	2362.6198692	3381.96875374	21457.1166312	5252.03929351	24289.6820312	6658.2025292	224.377201766	672.8235171	25.415360125	4026.44479745	808.197069403	1962.41018557	1432.48899056	3233.96450996	1386.08764264	1638.54540178	769.474416763	475.476812072	682.126379225	1389.43362401	8548.45739312	10742.0537458	4417.00191911	1586.61807314	7941.83324361	22473.5988943
Employment hours: Low-skilled female	135.288560938	67.8954340982	9.12799403465	158.387838033	95.1712535841	63.603800187	116.885441936	11.1961144492	67.610918404	0.536929028285	158.074182891	137.32637165	44.0908651586	110.929621468	160.509248464	117.609901225	214.06029407	126.601851291	38.4612488362	18.7099078401	25.3068621588	186.876495219	815.874828156	470.604067111	129.888426874	780.954401607	2618.89284665	24104.6158626	1269.34718918	973.786588314	8073.00890376	2820.49328652	58.7585071315	750.532641606	20.0429251113	185.637654032	13.7764946098	1166.82735355	5260.47335832	548.536923223	590.399594449	2606.49340512	741.51991087	7368.66477275	565.836126966	1080.21632768	6.75580788652	146.872838481	16251.9658664	28872.5100216	2438.65853336	227.974260693	874.31041069	2109.632237	5664.27865122	632.699034619	319.616120952	6141.31868761	156.274473736	354.227299499	549.344830139	11.2191378195	103.942880753	3.34638434052	126.865640712	775.026154122	134.537849075	419.818533677	603.790646781	312.334495515	875.331502292	272.916075327	287.52335001	60.1745667	189.999526296	467.350440141	5562.33152954	685.034409334	460.287002365	10024.222257	12451.1988163	31388.6348109	2866.19725857	825.68966942	18058.1343762	2460.03316336	1281.1759897	2597.02823653	530.044276126	874.39302932	44.2931845059	15038.674345	3750.60913637	1016.98638046	1271.77319536	3519.33879482	1591.57557585	6354.17333175	838.032111728	1094.02844885	142.782682283	314.001482907	1981.32119287	13782.0813041	1211.08009351	448.499264839	8774.00465842	21613.6089496	185.55039057	13.512031377	28.3979733778	392.96683774	91.8787442761	113.214326487	384.522985137	10.7054691211	150.641446728	1.95248124306	125.382426911	606.921725751	20.3873271632	453.599984881	566.017456368	312.089950372	1007.03862838	547.809227372	195.219615636	8.91449694519	26.8897946611	653.798991491	13714.9525386	531.135164403	314.511696541	7208.57859955	20633.3308823	117450.938102	1263.15671013	1774.07162699	11407.1419757	2947.84607431	14246.2498352	3766.29534829	72.3556545044	191.821682205	10.7613058084	1529.90493977	649.247037021	1102.3184287	784.508151911	1696.80269105	461.426719287	732.131669391	257.552027334	277.836560852	380.889259382	770.380521102	2838.78705527	13909.8751698	2248.28252109	1620.2612073	6867.53776711	32369.3788032
Employment hours: Medium-skilled male	942.449776713	511.265925956	70.3431187975	1111.35648433	416.840355833	240.810406152	418.955801926	51.6192153902	356.219475217	3.81607747549	586.975750641	187.379175918	332.34383984	888.499355455	1065.75614448	987.005295554	1629.98845181	976.372686502	321.145261824	127.495360814	195.413214698	5159.26044187	3411.18370208	5123.64556824	1448.72307864	2868.42987385	5339.87869177	293143.135758	15437.2263717	11842.7520301	97604.0718619	31362.4367302	438.011277934	6315.659546	523.360598608	5159.26096312	818.534073204	4240.94200914	22271.2304424	6671.05794947	8612.3443085	34578.2879751	36560.7944309	59038.7102688	27200.0841661	16242.6412624	74.6017724255	1945.74823411	146520.396596	191444.103394	48899.2423286	2792.34634146	7507.15366024	45808.9544278	21723.0606818	2649.49883502	1296.01115406	24254.3561614	1020.83998703	2285.08707743	3961.25488521	519.842962189	2328.62854925	75.4408353246	6167.93220388	2617.52250427	1494.43794496	5920.35162516	9273.81477717	12004.4207795	16344.1363444	7373.36940486	3997.52850007	1007.50757295	2378.96553535	40377.0140464	32494.9247932	28891.9475696	9491.07835206	18483.7392069	23747.5406264	381805.651971	37544.4938173	7728.21292819	203354.055225	35733.9794661	7431.67193777	21316.1506225	4649.79473566	18088.6652121	1190.06080677	71927.1322948	37891.5288877	14180.9407793	19258.386636	68579.8721308	51842.5510708	82557.1784106	37925.3740946	19223.3426254	3724.00552517	6510.79267294	53370.7047548	89756.4309579	96659.0451616	23024.1049313	79260.0892607	182508.054212	35388.4805108	1266.02414677	6819.54294375	25741.9434049	4247.75517119	1824.98419458	5623.97868266	392.562916258	4593.65021219	41.0193612669	5770.24936551	5101.79542968	1675.48793572	6870.96511037	9020.72365963	9008.19528734	11806.1485136	7871.30838747	3957.5080821	404.655352717	998.266715018	41315.8010708	64364.2487209	29465.7942818	11960.060717	34625.9172063	41206.0602153	89564.9282623	1215.08717998	1934.21898664	11971.7727967	2344.88661698	10684.5823181	4100.70614137	633.961335195	2288.31409653	98.6114840545	18410.8349784	973.646275474	773.673107391	1926.74569421	3972.38577003	5241.65791353	4777.02926625	2167.7762179	930.506218047	587.699614734	1468.42339271	25971.1466985	21971.5153363	20081.5839398	6614.81771652	15761.6134518	16832.9228784
Employment hours: Medium-skilled female	550.347242204	291.660052389	46.5155768676	740.338148136	299.42685236	226.628464713	400.7043421	41.4791187903	295.198906696	3.47858491191	387.657775256	450.513528045	189.109135887	377.905842444	559.22326435	442.987294639	749.621187332	408.662753548	126.381920059	70.9549269606	120.99349358	724.113670804	7511.64894412	1301.42994423	331.202532873	1746.4915023	5281.72031826	177228.704329	9332.98913316	7159.85328853	59115.3851797	19248.4528468	339.516161471	4336.69904115	86.1188628113	802.22048065	79.6028149242	3743.89306488	30395.8662214	4033.16695952	3411.4231072	15060.7406316	4284.62202467	41570.1831837	3269.49269522	6241.6647229	89.2385180446	770.148786452	24684.589665	143565.927302	15843.1481343	2082.51848007	12199.4226467	31004.397618	6826.73178224	909.372660084	401.275249496	8067.46400937	448.325338255	1119.51845718	2284.41779082	62.7735358783	606.161627275	23.5805374187	640.057935584	4572.55367353	986.714217362	2118.20528022	2938.49946094	1856.0442403	5103.84730531	1603.28409966	1785.91359224	240.02813701	558.677793275	3316.06276938	36351.9858975	6939.24771843	4283.58664349	19716.0143139	38261.1032506	205309.115709	19442.9090322	4834.43229872	118334.573012	16468.8281507	6431.9647553	13026.8944593	2009.32846711	3384.02305108	161.619228269	43016.4645991	19913.758662	7322.56323843	6185.14141404	16974.6412368	6418.56195105	33047.3807304	3867.37652309	5824.56409146	1022.73828407	1840.80090962	4437.37756794	76741.6970965	8639.0138884	2558.61449827	40396.0616481	66225.1853065	7696.08968971	207.931238356	1318.19652049	7199.98281681	971.18643825	736.676746904	2502.37894359	73.2721992168	848.08137673	9.42343401808	833.075111207	4158.05379043	353.195535781	2789.84203406	3316.12717002	1684.1941765	5757.72851898	3182.94453156	1129.70935462	131.134591572	350.886652188	2737.62138961	74912.0284484	3347.60294871	4209.43982132	36759.8423724	61631.9018171	27857.8794051	377.533637332	600.98750496	4007.35331958	749.863274833	3417.99637288	1420.30764935	129.488020984	350.467647183	21.9050202068	3080.11661909	880.2901677	242.018806915	691.079514326	1092.23208663	871.75085038	1412.86564237	390.077076787	363.325194611	186.768220524	431.439641301	2354.56652212	20804.8820086	2373.93499659	2252.20099594	9881.27704568	14954.5287534
